album_type,artists,album_name,total_tracks,explicit,is_local,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
album,$uicideboy$,Long Term Effects of SUFFERING,13,False,False,Lighting the Flames of My Own Personal Hell,11,0.86,0.574,5,-6.881,1,0.262,0.0353,7.390000000000001e-05,0.196,0.304,121.985,110164,4
album,Amaranta,Live Streaming New Year 2021 (Remastered),14,False,False,Medley Picaflor de Los Andes - Live Streaming New Year 2021 Remastered,14,0.45899999999999996,0.693,0,-10.44,1,0.254,0.23800000000000002,0.0,0.9309999999999999,0.53,136.39700000000002,1035421,4
album,$uicideboy$,Long Term Effects of SUFFERING,13,False,False,Avalon,12,0.9129999999999999,0.45399999999999996,2,-9.547,1,0.133,0.0238,3.3e-05,0.183,0.21100000000000002,149.95600000000005,140859,4
album,Amaranta,Live Streaming audio and video New Year 2021 remasterized,14,False,False,Dime Tu - Live Streaming audio and video New Year 2021 remasterized,12,0.5429999999999999,0.674,0,-11.661,1,0.076,0.304,0.0,0.318,0.688,95.76700000000001,276062,4
album,$uicideboy$,Long Term Effects of SUFFERING,13,False,False,Forget It,11,0.705,0.48700000000000004,8,-5.86,1,0.0991,0.145,0.000687,0.122,0.369,139.97299999999998,198983,4
album,Amaranta,Live Streaming audio and video New Year 2021 remasterized,14,False,False,Adios Tunantero - Live Streaming audio and video New Year 2021 remasterized,12,0.561,0.591,0,-10.698,1,0.0849,0.31,0.0,0.532,0.513,134.113,435673,3
single,NLE Choppa,Final Warning,1,True,False,Final Warning,73,0.847,0.912,11,-3.1289999999999996,1,0.257,0.0781,0.0,0.142,0.88,81.486,156895,4
album,Amaranta,Live Streaming audio and video New Year 2021 remasterized,14,False,False,Ingrato amor - Live Streaming audio and video New Year 2021 remasterized,13,0.5820000000000001,0.594,10,-11.124,1,0.10800000000000001,0.35200000000000004,1.74e-05,0.0687,0.584,136.545,352647,4
album,Doja Cat,Planet Her (Deluxe),19,True,False,Need To Know,76,0.664,0.609,1,-6.5089999999999995,1,0.0707,0.304,0.0,0.0926,0.19399999999999998,130.041,210560,4
album,Amaranta,Live Streaming audio and video New Year 2021 remasterized,14,False,False,Eterno Viajero - Live Streaming audio and video New Year 2021 remasterized,13,0.619,0.682,0,-9.898,1,0.11900000000000001,0.409,1.03e-06,0.222,0.617,135.642,324903,4
single,Surfaces,Wave of You,1,False,False,Wave of You,74,0.695,0.6559999999999999,1,-6.037999999999999,1,0.0489,0.057,0.0,0.267,0.34600000000000003,90.986,213842,4
single,DK Raja,Number Mange Greeting Card Dukan Wala (Happy New Year 2021 Song),1,False,False,Number Mange Greeting Card Dukan Wala - Happy New Year 2021 Song,0,0.636,0.826,9,-5.041,0,0.429,0.16699999999999998,0.0,0.825,0.75,159.797,189289,4
single,Lorde,Stoned at the Nail Salon,2,False,False,Stoned at the Nail Salon,77,0.466,0.113,2,-13.325,1,0.0414,0.9470000000000001,7.53e-05,0.0986,0.10400000000000001,125.369,266432,4
album,Amaranta,Live Streaming audio and video New Year 2021 remasterized,14,False,False,Mix Tunantadas - Live Streaming audio and video New Year 2021 remasterized,13,0.563,0.6829999999999999,0,-10.068999999999999,1,0.158,0.21899999999999997,0.0,0.7290000000000001,0.585,131.915,913422,4
single,Bazzi,I Like That,1,True,False,I Like That,76,0.665,0.6920000000000001,6,-5.431,0,0.11199999999999999,0.172,0.0,0.191,0.68,74.47399999999998,158084,4
single,Rajpal Chanchal,2021 Main Ayi Hai Hoyi Sabko Badhayi Hai,1,False,False,2021 Main Ayi Hai Hoyi Sabko Badhayi Hai - New Year Song,0,0.6920000000000001,0.961,10,-4.8389999999999995,0,0.0726,0.00951,0.0377,0.325,0.7170000000000001,124.985,282240,4
single,PinkPantheress,Just a waste,1,False,False,Just a waste,74,0.743,0.67,6,-9.34,0,0.0598,0.247,0.0125,0.0498,0.662,108.11200000000001,127406,4
album,Eli Bandman,Last Year Rappin,22,True,False,2021,0,0.7559999999999999,0.344,9,-18.01,1,0.105,0.0352,0.00267,0.171,0.519,96.015,160056,4
album,Justin Bieber,Justice,16,False,False,Hold On,80,0.6579999999999999,0.634,1,-6.068,0,0.0431,0.0104,0.0,0.12,0.302,140.002,170813,4
single,Rocco Papandrea,1 Year Later,5,False,False,2021,0,0.46799999999999997,0.7040000000000001,1,-16.439,1,0.0392,0.00307,0.759,0.3,0.595,130.342,155967,4
album,Dan + Shay,Good Things,12,False,False,Steal My Love,70,0.59,0.633,2,-5.452000000000001,1,0.0328,0.619,0.0,0.157,0.7509999999999999,179.856,162120,4
single,Yung Deezzy,Happy New Year,3,False,False,2021,0,0.746,0.6940000000000001,0,-11.252,0,0.19,0.716,0.0,0.1,0.5710000000000001,157.997,150514,4
album,Pooh Shiesty,Shiesty Season,17,True,False,Back In Blood (feat. Lil Durk),72,0.759,0.5379999999999999,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,184490,4
single,SonoFlame,New Year Party Pack,2,True,False,2021,0,0.779,0.494,2,-9.503,1,0.38,0.363,0.0,0.105,0.149,150.033,204875,4
album,"Tyler, The Creator",CALL ME IF YOU GET LOST,16,True,False,RUNITUP (feat. Teezo Touchdown),73,0.665,0.469,10,-7.778,0,0.13,0.565,0.000317,0.21899999999999997,0.142,115.852,229565,4
single,WhizKid$,WK Christmas New Year's,5,False,False,2021,0,0.5670000000000001,0.8009999999999999,8,-5.787999999999999,1,0.222,0.00777,0.0,0.54,0.742,131.903,170250,4
album,Lil Baby~Lil Durk,The Voice of the Heroes,18,True,False,Still Runnin (feat. Meek Mill),72,0.856,0.727,2,-5.6160000000000005,1,0.27699999999999997,0.013000000000000001,0.0,0.11699999999999999,0.28600000000000003,146.04399999999995,173419,4
single,FEDERALPRESSHA,HAPPY 2O2l NEW YEAR,5,True,False,2021,0,0.552,0.42200000000000004,7,-9.808,0,0.243,0.179,5.870000000000001e-05,0.0962,0.292,59.038000000000004,97546,4
single,David Guetta~Joel Corry~RAYE,BED,1,False,False,BED,86,0.6709999999999999,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.33299999999999996,0.618,123.98899999999999,178088,4
album,Amaranta,Live Streaming audio and video New Year 2021 remasterized,14,False,False,Mix de Huaylas - Live Streaming audio and video New Year 2021 remasterized,13,0.532,0.8759999999999999,5,-10.247,0,0.257,0.23199999999999998,0.0,0.384,0.654,100.34899999999999,457619,5
album,Giveon,When It's All Said And Done... Take Time,13,False,False,Heartbreak Anniversary,76,0.44299999999999995,0.45899999999999996,0,-8.955,1,0.07400000000000001,0.546,1.05e-06,0.307,0.565,87.064,198371,5
single,sidewalk boy,"The "" Brood X"" Periodical Cicada Will Emerge in 2021 After 17 Years",1,False,False,"The "" Brood X"" Periodical Cicada Will Emerge in 2021 After 17 Years",0,0.597,0.4270000000000001,1,-9.269,1,0.0736,0.125,0.0714,0.0938,0.0992,65.051,251077,4
single,French Montana,FWMGAB,1,True,False,FWMGAB,74,0.654,0.792,10,-2.0180000000000002,0,0.0346,0.0978,0.0,0.731,0.172,94.132,187819,4
single,Rodney St0ne,Ghost Year,5,False,False,2021 Thoughts,0,0.765,0.455,8,-10.749,1,0.0378,0.039,0.642,0.21899999999999997,0.402,128.023,138750,4
album,John Mayer,Sob Rock,10,False,False,New Light,77,0.826,0.6940000000000001,7,-7.862,1,0.0315,0.316,0.0285,0.07400000000000001,0.852,123.932,217427,4
album,Amaranta,Live Streaming audio and video New Year 2021 remasterized,14,False,False,Mi gran Ilusión - Live Streaming audio and video New Year 2021 remasterized,12,0.602,0.585,0,-11.299000000000001,1,0.0692,0.39899999999999997,0.0,0.28,0.743,129.721,244599,4
single,Becky G~El Alfa,Fulanito,1,False,False,Fulanito,85,0.93,0.8370000000000001,7,-4.632,0,0.187,0.256,2.37e-06,0.239,0.821,111.898,158532,4
album,Amaranta,Live Streaming audio and video New Year 2021 remasterized,14,False,False,Me siento sola - Live Streaming audio and video New Year 2021 remasterized,13,0.466,0.647,7,-10.27,0,0.146,0.307,5.49e-06,0.397,0.479,131.78799999999998,375486,4
single,Cardi B,Up (Instrumental),2,True,False,Up,77,0.868,0.795,11,-6.044,1,0.26899999999999996,0.0012,0.0193,0.0461,0.8190000000000001,166.0,156945,4
album,Amaranta,Live Streaming audio and video New Year 2021 remasterized,14,False,False,Planta de Maguey - Live Streaming audio and video New Year 2021 remasterized,12,0.635,0.88,5,-9.567,1,0.14400000000000002,0.24,0.0,0.34700000000000003,0.8290000000000001,99.23700000000001,315470,4
album,Pop Smoke,Faith,20,True,False,Tell The Vision (feat. Kanye West & Pusha T),78,0.662,0.6859999999999999,7,-8.302,1,0.332,0.251,5.59e-06,0.349,0.6779999999999999,143.971,215000,4
album,DoctorSpook~Goa Doc,Progressive Goa Psytrance 2021 Top 100 Hits DJ Mix,101,False,False,Billions Light Years - Progressive Goa Psytrance 2021 Top 100 Hits DJ Mixed,0,0.619,0.997,10,-4.032,1,0.0351,8.32e-06,0.8420000000000001,0.377,0.645,144.999,304533,4
album,42 Dugg,Free Dem Boyz,19,True,False,Maybach (feat. Future),71,0.735,0.446,5,-10.232000000000001,1,0.109,0.0071,1.93e-05,0.17300000000000001,0.121,150.915,199093,4
album,Amaranta,Live Streaming audio and video New Year 2021 remasterized,14,False,False,Mix Huanca II - Live Streaming audio and video New Year 2021 remasterized,13,0.556,0.655,11,-10.283,0,0.136,0.27,0.0,0.4370000000000001,0.536,136.441,958270,4
album,Various Artists,Calm for Kids,39,False,False,She Will Be Loved,0,0.7,0.7190000000000001,0,-5.3660000000000005,0,0.0299,0.0544,0.0,0.146,0.5539999999999999,102.04899999999999,257987,4
album,Motor Raider,The Journey So Far (2021 Remastered Version),18,False,False,This Song Was Written By A 5 Year Old - 2021 Remastered Version,2,0.6859999999999999,0.725,1,-7.273,1,0.0673,0.0741,1.04e-06,0.0879,0.544,130.003,172695,4
album,Various Artists,Calm for Kids,39,False,False,Sunday Morning,0,0.44299999999999995,0.772,0,-5.066,1,0.067,0.0851,0.0,0.0566,0.794,87.825,243080,4
single,Ay3Gvcc,New Years (Live),4,False,False,2021 - Live,0,0.736,0.784,0,-9.526,1,0.11800000000000001,0.0271,0.19,0.0782,0.619,169.958,82199,4
album,Various Artists,Calm for Kids,39,True,False,Payphone,0,0.737,0.765,4,-4.871,1,0.0397,0.0149,0.0,0.358,0.507,110.01299999999999,232320,4
single,DJ Mahir Nation TV,The New Years Eve,2,False,False,Its 2021,0,0.7490000000000001,0.728,6,-9.892999999999999,1,0.0504,0.006659999999999999,0.78,0.14300000000000002,0.139,125.016,289959,4
album,Various Artists,Calm for Kids,39,False,False,This Love,0,0.7120000000000001,0.868,5,-4.098,0,0.038,0.0606,0.0,0.0897,0.758,95.041,205747,4
single,Frenchieorichie,My New Year's Day,5,True,False,2021 First,0,0.757,0.396,1,-10.788,1,0.384,0.0136,0.0,0.125,0.264,77.605,112385,4
single,BRELAND,Throw It Back (feat. Keith Urban),1,False,False,Throw It Back (feat. Keith Urban),72,0.79,0.73,0,-4.98,1,0.0926,0.0586,0.0,0.0878,0.513,93.985,188936,4
album,D3 Misty Project,Golden Years Collection,31,False,False,Journey 2021,0,0.48700000000000004,0.47600000000000003,1,-11.115,1,0.0465,0.293,0.424,0.113,0.0468,132.89,188843,4
single,Kenndog,Beethoven,1,True,False,Beethoven,78,0.875,0.65,9,-8.914,0,0.113,0.149,9.48e-06,0.106,0.501,102.971,144562,4
album,Upbeat Morning Music,Bgm for New Years Resolutions,10,False,False,Energetic 2021,0,0.695,0.0133,5,-19.491,1,0.10400000000000001,0.978,0.9490000000000001,0.0929,0.0673,73.785,125574,5
single,Shawn Mendes~Tainy,Summer Of Love,1,False,False,Summer of Love (Shawn Mendes & Tainy),77,0.7759999999999999,0.8079999999999999,11,-4.501,1,0.11699999999999999,0.0297,0.000127,0.10300000000000001,0.494,123.988,184104,4
album,Dinner Music Chill,Backdrop for New Years Resolutions,10,False,False,Classic 2021,0,0.713,0.0293,8,-20.064,1,0.0977,0.99,0.946,0.11199999999999999,0.126,80.00399999999998,108019,4
album,Various Artists,Desamor Total Vol. 1,35,False,False,Imaginaste,0,0.777,0.6629999999999999,6,-5.7989999999999995,1,0.244,0.11,0.0,0.302,0.583,179.97099999999998,198613,4
album,Restaurant Music Deluxe,Ambiance for New Years Resolutions,10,False,False,Excellent 2021,0,0.6920000000000001,0.0326,8,-19.859,1,0.507,0.978,0.924,0.0763,0.0789,76.735,148979,4
album,Various Artists,Temazos Ardientes,30,False,False,Imaginaste,0,0.777,0.6629999999999999,6,-5.7989999999999995,1,0.244,0.11,0.0,0.302,0.583,179.97099999999998,198613,4
album,Dinner Jazz Playlist,Echoes of New Years Resolutions,10,False,False,Wicked 2021,0,0.652,0.0114,2,-20.886,0,0.141,0.9890000000000001,0.96,0.11699999999999999,0.0589,77.889,129567,3
album,Various Artists,Perreo Vibrante Vol. 1,24,False,False,Dime A Ve,1,0.773,0.753,10,-4.173,1,0.06,0.122,4.8e-05,0.102,0.56,179.983,213200,4
album,Coffee House Smooth Jazz Playlist,Music for New Years Resolutions - Piano,10,False,False,Sensational 2021,0,0.82,0.0151,7,-19.729,0,0.0615,0.992,0.9209999999999999,0.113,0.10400000000000001,105.295,116564,3
album,Various Artists,Perreo Vibrante Vol. 5,25,False,False,En La Mía,0,0.7340000000000001,0.64,7,-6.718,0,0.0533,0.299,0.0,0.125,0.618,151.997,234333,4
album,Slow Relaxing Jazz,Music for New Years Resolutions - Piano,10,False,False,Phenomenal 2021,0,0.644,0.0268,5,-19.54,1,0.20800000000000002,0.9890000000000001,0.9520000000000001,0.0885,0.11,69.536,120001,4
album,Various Artists,Reggaeton Profundo Vol. 3,23,True,False,CÓMO SE SIENTE - Remix,0,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.11900000000000001,0.304,92.988,227520,4
album,Classy Cafe Jazz Music,Feelings for New Years Resolutions,10,False,False,Carefree 2021,0,0.675,0.011000000000000001,6,-22.048000000000002,1,0.0853,0.992,0.9329999999999999,0.10800000000000001,0.0619,75.993,151580,5
album,Various Artists,Reggaeton Profundo Vol. 3,23,False,False,Dime A Ve,0,0.773,0.753,10,-4.173,1,0.06,0.122,4.8e-05,0.102,0.56,179.983,213200,4
album,FISS,A2021,8,True,False,Another Year,0,0.7240000000000001,0.434,3,-11.675,1,0.0394,0.389,0.267,0.0677,0.8640000000000001,140.013,215679,4
album,Various Artists,Perreo Vibrante Vol. 4,23,True,False,Costear,2,0.825,0.47100000000000003,2,-8.898,1,0.228,0.00161,0.0,0.12300000000000001,0.308,149.08700000000005,239080,4
album,Smooth Jazz Deluxe,Music for New Years Resolutions (Piano),10,False,False,Romantic 2021,0,0.551,0.0319,5,-19.721,1,0.22899999999999998,0.99,0.937,0.0926,0.14800000000000002,208.891,121765,3
album,Various Artists,Reggaeton Profundo Vol. 2,23,True,False,Costear,0,0.825,0.47100000000000003,2,-8.898,1,0.228,0.00161,0.0,0.12300000000000001,0.308,149.08700000000005,239080,4
album,Coffee House Instrumental Jazz Playlist,Romantic Ambiance for New Years Resolutions,10,False,False,Suave 2021,0,0.688,0.0102,7,-20.987,0,0.263,0.9890000000000001,0.82,0.106,0.0716,107.36399999999999,148422,4
album,Various Artists,Reggaeton Profundo Vol. 2,23,True,False,Christian Dior,1,0.8390000000000001,0.706,7,-5.629,0,0.0728,0.264,1.23e-06,0.106,0.462,92.031,147120,4
album,Evening Chillout Playlist,Alluring Music for New Years Resolutions - Piano,10,False,False,Suave 2021,0,0.637,0.0126,6,-18.307000000000002,1,0.48100000000000004,0.985,0.937,0.0965,0.127,173.15900000000005,148979,3
album,Various Artists,Reggaeton Profundo Vol. 4,25,False,False,Kobe En LA,0,0.767,0.757,1,-5.513999999999999,1,0.062,0.07200000000000001,2.5e-06,0.336,0.573,96.06200000000001,225787,4
album,Evening Chillout Playlist,Alluring Music for New Years Resolutions - Piano,10,False,False,Lively 2021,0,0.713,0.0295,8,-20.121,1,0.11599999999999999,0.9890000000000001,0.934,0.11199999999999999,0.203,78.266,104676,4
album,Various Artists,Pasión y Regetón,33,False,False,Alguien Robo,1,0.745,0.914,0,-2.667,1,0.0872,0.0976,0.0,0.222,0.6859999999999999,92.98299999999999,223613,4
album,Various Artists,Para Latinos del Mundo,34,False,False,Devuélveme El Corazón,0,0.5720000000000001,0.787,0,-6.886,1,0.0776,0.0958,0.0,0.08800000000000001,0.289,154.024,244160,4
album,Various Artists,Perreo Vibrante Vol. 2,23,False,False,Costear - Remix,0,0.753,0.505,2,-7.569,1,0.0641,0.105,0.0,0.109,0.36,149.015,224507,4
album,Relaxing Piano Playlist,Piano Jazz - Background for New Years Resolutions,10,False,False,Energetic 2021,0,0.5670000000000001,0.0298,0,-19.668,0,0.36200000000000004,0.9890000000000001,0.922,0.105,0.0639,200.43599999999998,129010,3
album,Various Artists,Summer Latin Pop Vol. 4,24,False,False,Falta Amor,0,0.59,0.5770000000000001,7,-7.357,1,0.0697,0.142,0.0,0.11599999999999999,0.159,143.539,203760,4
album,logansound,Formative Years 2020,12,False,False,my philosophy 2021,0,0.738,0.797,7,-12.408,1,0.2,0.000962,0.862,0.215,0.706,150.013,128000,4
album,Various Artists,Reggaeton Profundo Vol. 5,23,False,False,Easy,0,0.853,0.777,1,-4.025,0,0.0689,0.0972,0.0005009999999999999,0.332,0.555,94.023,239373,4
album,Relaxing Piano Playlist,Backdrop for New Years Resolutions - Deluxe Piano,10,False,False,Entertaining 2021,0,0.637,0.0213,3,-20.276,1,0.114,0.986,0.935,0.105,0.146,100.604,121858,3
album,Deadkidwalking,THE LAST YEAR’S (2021 Remastered Version),13,False,False,DOWN TODAY (I NEED A BLESSING) - 2021 Remastered Version,0,0.37799999999999995,0.6579999999999999,10,-7.7,0,0.0518,0.0146,0.5710000000000001,0.23399999999999999,0.484,179.91400000000004,469367,4
album,Slow Relaxing Jazz,Playful Jazz Piano - Bgm for New Years Resolutions,10,False,False,Lovely 2021,0,0.7490000000000001,0.0366,3,-20.688000000000002,1,0.152,0.9890000000000001,0.929,0.11,0.145,133.539,129010,4
album,Juice WRLD,Goodbye & Good Riddance (Anniversary Edition),18,True,False,734,74,0.6629999999999999,0.545,2,-3.93,0,0.036000000000000004,0.12300000000000001,0.0,0.106,0.344,78.452,196147,4
album,Various Artists,Reggaeton Profundo Vol. 1,24,False,False,TBT - Remix,0,0.82,0.7829999999999999,2,-4.266,1,0.141,0.0519,0.0,0.111,0.52,91.95700000000001,290160,4
album,Deadkidwalking,THE LAST YEAR’S (2021 Remastered Version),13,False,False,LET’S TALK ABOUT THIS (I’LL HEAL) - 2021 Remastered Version,0,0.483,0.769,10,-6.847,0,0.054000000000000006,0.0175,0.102,0.0964,0.39299999999999996,115.015,275503,4
album,Musica Rilassante & Benessere,Jazz Piano - Background Music for New Years Resolutions,10,False,False,Artistic 2021,0,0.809,0.0329,2,-19.457,0,0.057999999999999996,0.99,0.92,0.107,0.147,73.925,116843,4
single,blackbear,misery lake,6,True,False,imu (ft. Travis Barker),65,0.534,0.813,9,-5.622000000000001,1,0.0616,0.00558,0.0,0.0639,0.551,77.97800000000002,215936,4
single,Dweavegotyachick,Hustlers of the Year,5,False,False,The Chronic 2021,0,0.723,0.3,8,-11.818,1,0.0621,0.273,0.713,0.128,0.222,82.354,210785,4
album,Rod Wave,SoulFly (Deluxe Version),28,True,False,Losing My Cool,54,0.534,0.62,11,-8.599,1,0.24100000000000002,0.0663,8.21e-06,0.223,0.45,165.541,209109,4
single,Russ,When I'm With You,1,False,False,When I'm With You,66,0.68,0.0894,3,-16.934,0,0.12300000000000001,0.83,0.0451,0.11699999999999999,0.631,74.112,131429,1
album,The Fordney Bros Band,1971-2021 Fifty Years... Fashionably Late (Originals),4,False,False,Country Dawg (early years),0,0.44,0.324,0,-16.812,1,0.0352,0.764,0.0609,0.341,0.34,98.61,904000,4
album,Relaxing Piano Playlist,Backdrop for New Years Resolutions - Deluxe Piano,10,False,False,Spectacular 2021,0,0.86,0.0251,8,-19.801,1,0.266,0.986,0.9109999999999999,0.13699999999999998,0.135,134.06799999999998,129010,4
album,Clairo,Sling,12,False,False,Amoeba,74,0.7390000000000001,0.491,6,-11.515,1,0.027000000000000003,0.7909999999999999,0.0366,0.1,0.7070000000000001,111.008,228922,4
album,Michael Jazz,Smooth New Year's Jazz 2021: Relaxing New Year Coffe Jazz,10,False,False,2021 NYE Jazz Party,0,0.7659999999999999,0.282,7,-15.050999999999998,1,0.0457,0.895,0.917,0.0936,0.853,117.01299999999999,198946,4
single,Kayla Nicole~Taylor Girlz,Bundles (feat. Taylor Girlz),1,True,False,Bundles (feat. Taylor Girlz),77,0.9390000000000001,0.682,11,-5.931,1,0.306,0.0015199999999999999,0.0,0.0552,0.584,130.02200000000002,154806,4
album,Various Artists,Local Madness 2(0 Years),17,False,False,Babelonea - Remastered 2021,0,0.7090000000000001,0.7340000000000001,4,-6.7,1,0.0643,0.007490000000000002,0.000136,0.21100000000000002,0.946,117.941,182068,4
album,Polo G,Hall of Fame,20,True,False,Toxic,73,0.685,0.515,4,-8.666,0,0.29100000000000004,0.5479999999999999,0.0,0.11900000000000001,0.299,162.071,131968,4
compilation,Various Artists,Christmas Chillout: Best for the Year 2021,50,False,False,New Year - Original Mix,0,0.555,0.7859999999999999,5,-7.17,0,0.0337,0.16899999999999998,0.82,0.111,0.233,149.999,187000,4
single,blackbear,misery lake,6,False,False,ghost town (ft. Sasha Alex Sloan),64,0.71,0.778,4,-5.336,0,0.0317,0.0466,0.0,0.0763,0.382,101.024,187802,4
album,Early Morning Jazz Playlist,Echoes of New Years Resolutions,10,False,False,Background for 2021,0,0.675,0.0135,0,-21.017,1,0.267,0.9790000000000001,0.816,0.0713,0.0659,102.137,137183,3
album,"Tyler, The Creator",CALL ME IF YOU GET LOST,16,True,False,SIR BAUDELAIRE (feat. DJ Drama),73,0.467,0.635,7,-6.115,1,0.154,0.314,4.16e-06,0.8440000000000001,0.51,127.596,88625,3
